"permalink	name	homepage_url	category_list	status	country_code	state_code	region	city	founded_at",,,,,,,,,,,,,,,,
"/Organization/-Fame	#fame	http://livfame.com	Media	operating	IND	16	Mumbai	Mumbai	",,,,,,,,,,,,,,,,
"/Organization/Adam-Aircraft	Adam","Aircraft	http://www.adamaircraft.com/		closed	USA	CO	Denver	Englewood	01-01-1998",,,,,,,,,,,,,,,
"/Organization/Adama-Innovations	Adama","Innovations	http://adamainnovations.com/	Material",Science|Mechanical,"Solutions|Nanotechnology	operating	IRL	7	Dublin	Dublin	01-01-2010",,,,,,,,,,,,,
"/Organization/Adama-Materials	Adama","Materials	http://www.adamamaterials.com	Nanotechnology	operating	USA	HI	Honolulu	Honolulu	01-01-2008",,,,,,,,,,,,,,,
"/Organization/Adamant-Energy	Adamant","Energy	http://adamantenergy.com/	Financial","Services	operating	USA	NC	Asheville	Asheville	01-01-2014",,,,,,,,,,,,,,
"/Organization/Adamas-Pharmaceuticals	Adamas","Pharmaceuticals	http://www.adamaspharma.com	Health","Care	ipo	USA	CA	SF",Bay,"Area	Emeryville	01-01-2000",,,,,,,,,,,,
"/Organization/Adamis-Pharmaceuticals	Adamis","Pharmaceuticals	http://www.adamispharmaceuticals.com	Biotechnology	ipo	USA	CA	San","Diego	San","Diego	01-01-2006",,,,,,,,,,,,,
"/Organization/Adams-Arms	Adams","Arms	http://www.adamsarms.net	Manufacturing	operating	USA	FL	Tampa	Palm","Harbor	01-01-2007",,,,,,,,,,,,,,
"/Organization/Adams-Floor-Decor	Adams",Floor,"Decor	http://www.cokerfloor.com		operating	USA	TX	Dallas	Dallas	10-01-2010",,,,,,,,,,,,,,
"/Organization/Adan-Inc	Adan	http://www.adaninc.com/	Education|Software	operating	USA	AR	Fayetteville	Fayetteville	30-10-1998",,,,,,,,,,,,,,,,
"/Organization/Adap-Tv	""Adap.tv",,now,a,part,of,of,by,"AOL""	http://www.onebyaol.com	Advertising|Auctions|Television|Video	acquired	USA	NY	New",York,"City	New","York	01-11-2006",,,,,
"/Organization/Adapt	Adapt	http://www.adaptplc.com	Enterprise","Software	operating	GBR	H9	London	London	",,,,,,,,,,,,,,,
"/Organization/Adapt-Ly	Adaptly	http://adaptly.com	Advertising	operating	USA	NY	New",York,"City	New","York	14-04-2010",,,,,,,,,,,,,
"/Organization/Adapt-Technologies	Adapt","Technologies	http://www.adapt.com	Advertising	acquired	USA	CA	Los","Angeles	Pasadena	01-01-2001",,,,,,,,,,,,,,
"/Organization/Adapta-Medical	Adapta","Medical	http://www.adapta-medical.com	Health","Care	operating	USA	CO	Colorado","Springs	Colorado","Springs	",,,,,,,,,,,,
"/Organization/Adapteva	Adapteva	http://www.adapteva.com	Internet|Mobile|Semiconductors	operating	USA	MA	Boston	Lexington	15-03-2008",,,,,,,,,,,,,,,,
"/Organization/Adaptics	Adaptics	http://getdrop.co	Apps|Hardware|Mobile	operating	IRL	7	Dublin	Dublin	",,,,,,,,,,,,,,,,
"/Organization/Adaptifyed-Inc	""adaptifyed",,"Inc""	http://adaptifyed.com		operating					",,,,,,,,,,,,,,
"/Organization/Adaptimmune	Adaptimmune	http://adaptimmune.com	Biotechnology	ipo	GBR	Q5	Oxton	Oxton	01-01-2008",,,,,,,,,,,,,,,,
"/Organization/Adaptis-Solutions	Adaptis","Solutions	http://www.adaptis-solutions.com	Software	operating	GBR	H8	Liverpool	Liverpool	",,,,,,,,,,,,,,,
"/Organization/Adaptive-Advertising-Inc	""Adaptive",Advertising,,"Inc.""	http://www.ADaptiveAdvertising.biz	Advertising|Internet","Marketing	operating	USA	CA	SF",Bay,Bay,"Francisco	01-04-2010",,,,,,,,,
"/Organization/Adaptive-Biotechnologies	Adaptive","Biotechnologies	http://adaptivebiotech.com	Bio-Pharm|Biotechnology|Health","Care	operating	USA	WA	Seattle	Seattle	01-01-2009",,,,,,,,,,,,,,
"/Organization/Adaptive-Computing	Adaptive","Computing	http://www.adaptivecomputing.com	Cloud",Management|Enterprise,"Software	operating	USA	UT	Salt",Lake,"City	Provo	01-01-2001","City	Provo	01-01-2002",,,,,,,,,,
"/Organization/Adaptive-Digital-Power	Adaptive",Digital,"Power	http://adp-ic.com	Semiconductors	operating	USA	CA	SF",Bay,"Area	San","Jose	01-01-2007","Jose	01-01-2008",,,,,,,,,,
"/Organization/Adaptive-Insights	Adaptive","Insights	http://www.adaptiveinsights.com/	Analytics|Business",Analytics|Cloud,Data,"Services|Software	operating	USA	CA	SF",Bay,Bay,"Alto	01-04-2003",,,,,,,,,
"/Organization/Adaptive-Media	""Adaptive",Medias,,"Inc.""	http://www.adaptivem.com	Advertising|Displays|Mobile|Video	ipo	USA	CA	Anaheim	Irvine	01-01-2012",,,,,,,,,,,,,
"/Organization/Adaptive-Media-3	Adaptive","Media	http://www.adaptivemedia.com/		operating	USA	CA	SF",Bay,"Area	Sunnyvale	01-01-1999",,,,,,,,,,,,,
"/Organization/Adaptive-Ozone-Solutions	Adaptive",Ozone,"Solutions	http://www.adaptiveozone.com	Clean","Technology	closed	USA	KS	Kansas","City	Lenexa	",,,,,,,,,,,,
"/Organization/Adaptive-Payments	Adaptive","Payments	http://adaptivepayments.com	E-Commerce	operating	USA	FL	Ft.","Lauderdale	Fort","Lauderdale	01-01-2009",,,,,,,,,,,,,
"/Organization/Adaptive-Planning-2	Adaptive","Planning	http://www.adaptiveplanning.com/	Business",Intelligence|Cloud,Computing|Financial,"Services	operating	USA	CA	SF",Bay,Bay,"Alto	",,,,,,,,,
"/Organization/Adaptive-Shooting-Sports	Adaptive",Shooting,"Sports		Sports	operating	USA	NY	New",York,"City	Pawling	18-03-2015",,,,,,,,,,,,
"/Organization/Adaptive-Symbiotic-Technologies	Adaptive",Symbiotic,"Technologies	http://www.adaptivesymbiotictechnologies.com/	Biotechnology	operating	USA	WA	Seattle	Seattle	",,,,,,,,,,,,,,
"/Organization/Adaptive-Tcr	Adaptive","TCR	http://www.adapt.com	Biotechnology|Health","Diagnostics	closed	USA	WA	Seattle	Seattle	01-01-2009",,,,,,,,,,,,,,
"/Organization/Adaptive-Technologies	Adaptive","Technologies	http://www.adaptivetechinc.com	Software	operating	USA	KY	Louisville	Crestwood	01-01-2002",,,,,,,,,,,,,,,
"/Organization/Adaptiveblue	AdaptiveBlue	http://tvtag.com/	Entertainment|Games|Reviews",and,Recommendations|Semantic,"Web	acquired	USA	NY	New",York,"City	New","City	New",,,,,,,,,,
"/Organization/Adaptivemobile	AdaptiveMobile	http://www.adaptive-mobile.com	Mobile|Security|Telecommunications	operating	IRL	7	Dublin	Dublin	01-01-2003",,,,,,,,,,,,,,,,
"/Organization/Adaptivewell-Technologies	AdaptiveWell","Technologies	http://www.adaptivewell.com	Big",Data|Big,Data,Analytics|Enterprise,Software|Machine,Software|Machine,and,Gas|Oil,&,"Gas|Optimization|SaaS|Software	operating	USA	CA	""Orange",County,,"California""	San",Juan,"Capistrano	01-09-2014",
"/Organization/Adaptivio	Adaptiv.io	http://www.adaptiv.io/	Software	acquired	USA	CA	Anaheim	Newport","Beach	07-04-2007",,,,,,,,,,,,,,,
"/Organization/Adaptivity	Adaptivity	http://adaptivity.com	Enterprise","Software	acquired	USA	NC	Charlotte	Charlotte	01-01-2007",,,,,,,,,,,,,,,
"/Organization/Adaptix	ADAPTIX	http://www.adaptix.com	Public","Relations	acquired	USA	TX	Dallas	Carrollton	",,,,,,,,,,,,,,,
"/Organization/Adapx	Adapx	http://www.adapx.com	Collaboration|Enterprises|Software	operating	USA	WA	Seattle	Seattle	01-01-1999",,,,,,,,,,,,,,,,
"/Organization/Adar-It	ADAR","IT	http://www.adarIT.com	Cloud","Computing|Software	operating	USA	IL	Chicago	Lincolnwood	01-01-1998",,,,,,,,,,,,,,
"/Organization/Adara-Media	ADARA	http://www.adara.com	Advertising	operating	USA	CA	SF",Bay,"Area	Mountain","View	01-01-2009",,,,,,,,,,,,,
"/Organization/Adartis	Adartis",Animal,"Health	http://www.adartisanimalhealth.com	Biotechnology|Medical	operating	USA	VA	""Washington",,"D.C.""	Chantilly	01-05-2012",,,,,,,,,,,,
"/Organization/Adarza-Biosystems	Adarza","BioSystems	http://www.adarzabio.com	Biotechnology|Health","Diagnostics	operating	USA	MO	St.","Louis	St","Louis	01-01-2008",,,,,,,,,,,,
"/Organization/Adasworks	AdasWorks	https://www.adasworks.com/	Application",Platforms|Cloud,Computing|Information,"Technology|Visualization	operating	DEU	1	Stuttgart	Stuttgart	",,,,,,,,,,,,,
"/Organization/Adatao	Adatao	http://adatao.com	Analytics|Big","Data	operating	USA	CA	SF",Bay,"Area	Sunnyvale	01-01-2012",,,,,,,,,,,,,
"/Organization/Adayana	Adayana	http://www.adayana.com	Finance|FinTech	operating	USA	IN	Indianapolis	Indianapolis	01-01-2001",,,,,,,,,,,,,,,,
"/Organization/Adaytum	Adaytum		Business","Services|Enterprises|Software	acquired					",,,,,,,,,,,,,,,
"/Organization/Adbidtise-2	adBidtise	https://www.adbidtise.com/	Advertising	closed	USA	WI	Milwaukee	Milwaukee	04-07-2014",,,,,,,,,,,,,,,,
"/Organization/Adbira-Network	AdBira","Network	http://Adbira.com	Advertising|Sales",and,"Marketing	operating					14-08-2012",,,,,,,,,,,,,
"/Organization/Adbm-Technologies	AdBm","Technologies	http://adbmtech.com/	Assisitive","Technology|Universities	operating	USA	TX	Austin	Austin	26-03-2012",,,,,,,,,,,,,,
"/Organization/Adbongo-Inc	Adbongo	http://www.adbongo.com	Advertising|Cause","Marketing|Enterprises	operating	USA	TX	Dallas	Dallas	01-06-2006",,,,,,,,,,,,,,,
"/Organization/Adbrain	Adbrain	http://adbrain.com	Advertising|Enterprise",Software|Marketing,"Automation|Mobile	operating	GBR	H9	London	London	01-01-2012",,,,,,,,,,,,,,
"/Organization/Adbrite	adBrite	http://adbrite.com	Advertising|Auctions|Publishing	acquired	USA	CA	SF",Bay,"Area	San","Francisco	01-01-2003",,,,,,,,,,,,,
"/Organization/Adbuddy	AdBuddy","Inc		Advertising|Local|Mobile|Social","Media	closed	USA	NC	Raleigh	Raleigh	13-06-2012",,,,,,,,,,,,,,
"/Organization/Adc-Therapeutics	ADC","Therapeutics	http://www.adctherapeutics.com	Biotechnology	operating	CHE	23	Lausanne	Lausanne	01-01-2011",,,,,,,,,,,,,,,
"/Organization/Adcade	Adcade	http://adcade.com	Advertising|Media|Technology	operating	USA	NY	New",York,"City	New","York	27-10-2011",,,,,,,,,,,,,
"/Organization/Adcamp	AdCamp	http://adcamp.ru/	Advertising	closed	RUS	48	Moscow	Moscow	",,,,,,,,,,,,,,,,
"/Organization/Adcare-Health-Systems	AdCare",Health,"Systems	http://adcarehealth.com	Biotechnology|Health","Care	ipo	USA	GA	Atlanta	Roswell	01-01-1988",,,,,,,,,,,,,
"/Organization/Adcast	Adcast	http://adca.st	Advertising|Facebook",Applications|Social,Media|Twitter,"Applications	closed	USA	MD	""Washington",,"D.C.""	Germantown	28-03-2009","D.C.""	Germantown	28-03-2010",,,,,,,,,,
"/Organization/Adcentricity	ADCentricity	http://www.adcentricity.com	Advertising|Displays|Location",Based,Services|Mobile|Mobile,Software,Tools|News|Sales,and,and,,,,,,,,,,
"/Organization/Adchemy	Adchemy	http://www.adchemy.com	Advertising	acquired	USA	CA	SF",Bay,"Area	Foster","City	01-01-2004",,,,,,,,,,,,,
"/Organization/Adchina	AdChina	http://adchina.com	Advertising	acquired	CHN	23	Shanghai	Shanghai	01-01-2007",,,,,,,,,,,,,,,,
"/Organization/Adchoice	AdChoice	http://www.adchoiceinc.com/	Networking	operating	USA	CA	San","Diego	Carlsbad	10-03-2010",,,,,,,,,,,,,,,
"/Organization/Adcole-Corporation	Adcole","Corporation	http://www.adcole.com	Aerospace|Industrial|Manufacturing	acquired	USA	MA	Boston	Marlborough	",,,,,,,,,,,,,,,
"/Organization/Adconion-Media-Group	Adconion",Media,"Group	http://www.adconion.com	Ad","Targeting|Advertising|Entertainment	acquired	USA	CA	Los","Angeles	Santa","Monica	01-01-2005","Monica	01-01-2006",,,,,,,,,,
"/Organization/Adconnect	Adconnect	http://adconnect.com/		operating	USA	CA	Los","Angeles	Redondo","Beach	",,,,,,,,,,,,,,
"/Organization/Adcrimson	AdCrimson	http://www.adcrimson.com	Advertising|Mobile	operating	USA	NV	Las","Vegas	Las","Vegas	01-01-2011",,,,,,,,,,,,,,
"/Organization/Adcrowd-Retargeting	Adcrowd","retargeting	http://www.adcrowd.com	Ad","Targeting|Advertising	operating	NLD	7	Amsterdam	Amsterdam	01-01-2012",,,,,,,,,,,,,,
"/Organization/Add-Life-Medical-Institute	Add",Life,Medical,"Institute	http://www.act.is/	Health","Care|Hospitals|Medical	closed					",,,,,,,,,,,,
"/Organization/Add-Shoppers	AddShoppers	http://www.AddShoppers.com	Analytics|Big",Data|E-Commerce|Marketing,Automation|Social,"Commerce	operating	USA	NC	Charlotte	Charlotte	01-01-2011",,,,,,,,,,,,,
"/Organization/Add2Paper	Add2paper	http://www.add2paper.com	Software	operating	KOR	11	Seoul	Seoul	18-10-2010",,,,,,,,,,,,,,,,
"/Organization/Addamark-Technologies	Addamark","Technologies	http://www.addamark.com/	SaaS|Security|Technology	operating					",,,,,,,,,,,,,,,
"/Organization/Addapp	Addapp	https://addapp.io/	Fitness|Health",and,Wellness|Health,Care|Personal,"Health|Software	operating	USA	CA	SF",Bay,Bay,"Francisco	03-04-2014",,,,,,,,,
"/Organization/Addashop	Addashop		B2B|E-Commerce	operating					",,,,,,,,,,,,,,,,
"/Organization/Addepar	Addepar	http://www.addepar.com	Finance|SaaS	operating	USA	CA	SF",Bay,"Area	Mountain","View	01-01-2009",,,,,,,,,,,,,
"/Organization/Addex-Therapeutics	Addex","Therapeutics	http://addextherapeutics.com	Biotechnology	ipo	CHE	7	Geneva	Plan-les-ouates	01-01-2002",,,,,,,,,,,,,,,
"/Organization/Addfleet	AddFleet	http://www.addfleet.com	Mobile|Mobility|Transportation	closed	ESP	56	Barcelona	Barcelona	01-01-2012",,,,,,,,,,,,,,,,
"/Organization/Addiction-Campuses-Of-America	Addiction",Campuses,of,"America	http://addictioncampus.com/	Health","Care	operating	USA	TN	Nashville	Brentwood	01-01-2014",,,,,,,,,,,,
"/Organization/Addictive	Addictive	http://www.pitchtarget.com	Facebook",Applications|Performance,Marketing|Social,"Media	operating					15-12-2013",,,,,,,,,,,,,
"/Organization/Adding	Adding	http://www.addinghome.com/		operating	CHN	22	Beijing	Beijing	",,,,,,,,,,,,,,,,
"/Organization/Additech	Additech	http://www.additech.com	Automotive	operating	USA	TX	Houston	Houston	01-01-1995",,,,,,,,,,,,,,,,
"/Organization/Addmybest	AddMyBest	http://www.addmybest.com	E-Commerce	operating	USA	NJ	Newark	Woodcliff","Lake	01-08-2009",,,,,,,,,,,,,,,
"/Organization/Addocted-Nv	Pom	https://www.letspom.be	FinTech	operating	BEL	12	Brussels	Groot-bijgaarden	19-08-2014",,,,,,,,,,,,,,,,
"/Organization/Addontv	AddonTV	http://www.addon.tv	Advertising	operating	USA	CA	Los","Angeles	Beverly","Hills	01-08-2009",,,,,,,,,,,,,,
"/Organization/Addopad-Inc-	""AddoPad",,"Inc.""	http://www.addopad.com	Curated","Web	operating	USA	TX	Dallas	Richardson	31-08-2013",,,,,,,,,,,,,
"/Organization/Addoway	Addoway	http://www.addoway.com	Auctions|E-Commerce|Internet|Marketplaces|Technology|Trusted","Networks	operating	USA	CA	SF",Bay,"Area	San","Francisco	01-04-2010",,,,,,,,,,,,
"/Organization/Addresshealth	AddressHealth	http://www.addresshealth.com/	Child",Care|Health,and,Wellness|Health,"Care|Medical	operating	IND	19	Bangalore	Bangalore","City	01-01-2010","City	01-01-2011",,,,,,,,,,
"/Organization/Addsearch	AddSearch	http://www.addsearch.com	Enterprise","Search|Search	operating	FIN	13	Helsinki	Helsinki	01-01-2013",,,,,,,,,,,,,,,
"/Organization/Addthis	AddThis	http://www.addthis.com	Advertising|Analytics|Big",Data|File,Sharing|Mobile,Social|Social,"Media	operating	USA	VA	""Washington",,,,,,,,,,,,
"/Organization/Adduplex	Adduplex	http://adduplex.com	Advertising|Apps|Sales",and,"Marketing|Technology	operating	LTU	65	Vilnius	Vilnius	01-01-2011",,,,,,,,,,,,,,
"/Organization/Addus-Healthcare	Addus","HealthCare	http://addus.com	Health",and,Wellness|Health,"Care	ipo	USA	IL	Chicago	Palatine	01-01-1979",,,,,,,,,,,,
"/Organization/Addvocate	Addvocate	http://addvocate.com	Enterprise","Software	operating	USA	CA	SF",Bay,"Area	San","Francisco	01-05-2012",,,,,,,,,,,,
"/Organization/Addwish	addwish	http://addwish.com	E-Commerce|Gift",Card|Online,"Shopping	operating	DNK	17	Copenhagen	Copenhagen	01-06-2013",,,,,,,,,,,,,,
"/Organization/Adea	Adea	http://www.adea.com	Consulting	acquired	USA	TX	Dallas	Irving	01-01-1996",,,,,,,,,,,,,,,,
"/Organization/Adea-Cutters	ADEA","Cutters			operating	USA	AR	Little","Rock	Bryant	25-06-2009",,,,,,,,,,,,,,
"/Organization/Adealio	aDealio	http://www.adealio.com	Coupons|E-Commerce	operating	USA	TX	Austin	Austin	01-04-2010",,,,,,,,,,,,,,,,
"/Organization/Adecn	AdECN	http://www.adecn.com	Advertising|Sales",and,"Marketing|Software	acquired	USA	CA	Santa","Barbara	Carpinteria	01-01-2003",,,,,,,,,,,,,
"/Organization/Adelavoice	AdelaVoice	http://www.sharethat.com/	Software	operating	USA	MA	Boston	Boston	01-01-2010",,,,,,,,,,,,,,,,
"/Organization/Adelja-Learning	Adelja","Learning	http://www.wordvoyage.com	Education	operating	USA	NH	""Manchester",,New,"Hampshire""	Concord	01-01-2010",,,,,,,,,,,,
"/Organization/Adello-Group	Adello","Inc	http://www.adello.com	Advertising|Analytics|Mobile|Real","Time	operating	USA	CA	SF",Bay,"Area	Redwood","City	12-12-2012","City	12-12-2013",,,,,,,,,,
"/Organization/Adelphic-Mobile	Adelphic	http://www.adelphic.com	Advertising|Media|Mobile|Optimization	operating	USA	MA	Boston	Waltham	01-01-2010",,,,,,,,,,,,,,,,
"/Organization/Aden-Anais	Aden",&,"Anais	http://www.adenandanais.com	Design|Fashion|Product",Development,"Services	operating	USA	NY	New",York,York,,,,,,,,,,
"/Organization/Adenios	Adenios	http://www.adenios.com	Biotechnology	operating	USA	NY	Elmira	Ithaca	01-01-2009",,,,,,,,,,,,,,,,
"/Organization/Adenosine-Therapeutics	Adenosine","Therapeutics	http://www.adenrx.com/		operating	USA	VA	""Washington",,"D.C.""	Charlottesville	",,,,,,,,,,,,,
"/Organization/Adenovir-Pharma	Adenovir","Pharma	http://www.adenovir.com	Biotechnology	operating	SWE	27	Malmo	Helsingborg	",,,,,,,,,,,,,,,
"/Organization/Adents-Hti	ADENTS","HTI	http://www.adents.com	Software	operating	FRA	A8	Paris	Palaiseau	01-01-2007",,,,,,,,,,,,,,,
"/Organization/Adenyo	Adenyo	http://www.adenyo.com	Mobile	acquired	CAN	ON	Toronto	Toronto	",,,,,,,,,,,,,,,,
"/Organization/Adept-Cloud	Adept","Cloud	http://adeptcloud.com	Enterprise","Software	acquired	USA	CA	SF",Bay,"Area	San","Mateo	01-06-2011","Mateo	01-06-2012",,,,,,,,,,
"/Organization/Adeptence	Adeptence	http://www.adeptence.com	Semiconductors	closed	USA	CA	San","Diego	San","Diego	",,,,,,,,,,,,,,
"/Organization/Adeptus-Health	Adeptus","Health	http://adhc.com/	Health",and,"Wellness	ipo					",,,,,,,,,,,,,
"/Organization/Adespresso	AdEspresso	http://adespresso.com	Advertising|Optimization|SaaS|Software	operating	USA	CA	SF",Bay,"Area	San","Francisco	01-10-2013",,,,,,,,,,,,,
"/Organization/Adesso-Solutions	Adesso","Solutions	http://www.adessosolutions.com	Software	operating	USA	IL	Chicago	Rolling","Meadows	01-01-2002",,,,,,,,,,,,,,
"/Organization/Adesto-Technologies	Adesto","Technologies	http://www.adestotech.com	Semiconductors	ipo	USA	CA	SF",Bay,"Area	Sunnyvale	01-01-2006",,,,,,,,,,,,,
"/Organization/Adex-Media	AdEx","Media	http://www.adex.com	Advertising	operating	USA	CA	SF",Bay,"Area	Mountain","View	",,,,,,,,,,,,
"/Organization/Adexact-Corp	ADexact","Corp.		Service","Providers|Telecommunications|Television	closed					",,,,,,,,,,,,,,
"/Organization/Adexlink	AdexLink	http://www.adexlink.com	Advertising|Android|iOS	closed	USA	CA	SF",Bay,"Area	Campbell	16-08-2010",,,,,,,,,,,,,,
"/Organization/Adexpres-Cz	Adexpres.cz		Digital","Media	operating					",,,,,,,,,,,,,,,
"/Organization/Adextent	AdExtent	http://www.adextent.com	Ad",Targeting|Advertising|Application,"Platforms	operating	USA	NY	New",York,"City	New","York	","York	",,,,,,,,,,
"/Organization/Adeyoh	Adeyoh	http://www.adeyoh.com	Curated",Web|Social,"Media	closed	USA				01-10-2009",,,,,,,,,,,,,,
"/Organization/Adeze	Adeze	http://www.adeze.com	Advertising	operating	USA	CA	SF",Bay,"Area	San","Francisco	01-01-2005",,,,,,,,,,,,,
"/Organization/Adfaces	Adfaces	http://www.adfaces.net	Advertising|Media|Outdoors	operating	GBR	A5	GBR",-,"Other	Markyate	01-01-2010",,,,,,,,,,,,,,
"/Organization/Adfiki	Adfiki	http://www.adfiki.com/		operating					",,,,,,,,,,,,,,,,
"/Organization/Adfinance	AdFinance	http://www.adfinance.cz	Advertising|Lead","Generation	operating	CZE	52	Prague	Prague	05-05-2010",,,,,,,,,,,,,,,
"/Organization/Adfinitum-Networks	Global",Ad,"Source	http://www.globaladsource.com	Advertising	operating	CAN	NL	St.","John's	St.","John's	01-01-2008",,,,,,,,,,,,
"/Organization/Adflow-Health-Networks	ADFLOW",Health,"Networks	http://www.adflowhealth.com	Health",and,"Wellness	closed	USA	PA	Philadelphia	Fort","Washington	","Washington	",,,,,,,,,,
"/Organization/Adflyer	adflyer	http://www.adflyer.co.uk	Advertising|Auctions|Business",Services|Cars|Classifieds|Computers|Discounts|E-Commerce|Home,&,Garden|Local|Marketplaces|Property,"Management|Wholesale	operating	GBR	A7	Birmingham	Birmingham	15-09-2007",,,,,,,,,,,,
